reviewID,total_pros,total_cons
rw20755,0,2
rw20756,1,0
rw20757,1,0
rw20758,3,6
rw20759,1,1
rw2076,1,0
rw20760,1,0
rw20761,2,0
rw20763,2,0
rw20764,1,3
rw20765,3,2
rw20766,2,5
rw20767,4,7
rw20768,1,1
rw20769,0,2
rw2077,0,1
rw20770,3,1
rw20771,0,1
rw20772,1,2
rw20773,2,1
rw20774,0,3
rw20775,0,1
rw20776,0,7
rw20777,1,9
rw20778,2,4
rw20779,1,0
rw2078,0,0
rw20780,1,2
rw20781,3,1
rw20782,2,2
rw20783,1,1
rw20784,1,2
rw20785,2,1
rw20786,0,6
rw20787,1,0
rw20788,0,0
rw2079,0,1
rw20791,1,6
rw20792,2,3
rw20793,1,0
rw20794,5,2
rw20795,1,3
rw20796,0,4
rw20797,2,4
rw20798,1,1
rw20799,3,3
rw2080,0,1
rw20800,3,1
rw20801,2,4
rw20802,4,2
rw20803,2,1
rw20804,1,5
rw20805,2,0
rw20806,0,0
rw20807,3,4
rw20808,2,2
rw20809,1,2
rw2081,2,1
rw20810,2,0
rw20813,2,4
rw20814,4,0
rw20815,2,2
rw20816,3,0
rw20817,2,1
rw20818,2,2
rw20819,4,0
rw2082,0,1
rw20820,2,2
rw20821,1,1
rw20822,1,2
rw20823,2,1
rw20824,3,2
rw20825,1,2
rw20826,2,7
rw20827,3,3
rw20828,0,1
rw20829,1,0
rw2083,0,0
rw20830,3,3
rw20831,1,0
rw20832,1,0
rw20833,0,3
rw20834,3,0
rw20835,3,4
rw20836,2,5
rw20837,4,2
rw20838,1,3
rw20839,2,0
rw2084,1,0
rw20841,0,0
rw20842,2,3
rw20843,3,2
rw20844,1,3
rw20845,0,1
rw20846,0,0
rw20847,1,0
rw20848,3,3
rw20849,0,0
rw2085,2,1
rw20850,2,1
rw20851,2,0
rw20852,3,2
rw20853,1,0
rw20854,0,1
rw20855,0,1
rw20856,1,0
rw20857,2,1
rw20858,1,1
rw20859,2,3
rw2086,1,0
rw20860,1,2
rw20861,3,4
rw20862,1,0
rw20863,2,1
rw20864,3,1
rw20865,0,9
rw20866,2,1
rw20867,4,3
rw20868,1,2
rw20869,2,3
rw2087,3,0
rw20870,2,1
rw20871,0,2
rw20872,0,1
rw20873,0,1
rw20874,2,1
rw20875,2,2
rw20876,1,2
rw20877,2,1
rw20878,2,0
rw20879,5,0
rw2088,2,1
rw20880,2,1
rw20881,1,1
rw20882,0,0
rw20883,3,0
rw20884,2,0
rw20885,0,0
rw20886,1,3
rw20887,0,5
rw20888,0,1
rw20889,0,2
rw2089,0,0
rw20890,3,0
rw20891,2,1
rw20892,1,0
rw20893,1,1
rw20894,0,4
rw20895,0,0
rw20896,0,4
rw20897,2,1
rw20898,0,0
rw20899,1,2
rw2090,2,1
rw20900,3,1
rw20901,2,5
rw20902,2,0
rw20903,0,1
rw20904,4,2
rw20905,2,1
rw20906,5,3
rw20907,4,3
rw20908,2,3
rw20909,0,4
rw2091,3,1
rw20910,3,1
rw20911,2,0
rw20912,2,1
rw20913,0,0
rw20914,3,2
rw20915,1,1
rw20916,1,5
rw20917,1,0
rw20918,1,2
rw20919,2,3
rw2092,2,0
rw20920,1,0
rw20921,0,1
rw20922,3,1
rw20923,3,2
rw20924,2,0
rw20925,0,0
rw20926,2,2
rw20927,1,0
rw20928,0,1
rw20929,4,1
rw2093,2,2
rw20930,1,0
rw20931,8,0
rw20932,0,0
rw20933,0,0
rw20934,0,2
rw20935,3,2
rw20936,0,3
rw20937,0,2
rw20938,3,1
rw20939,2,4
rw2094,1,1
rw20940,1,2
rw20941,0,1
rw20942,0,4
rw20943,0,0
rw20944,1,3
rw20945,3,0
rw20946,1,0
rw20947,1,1
rw20948,1,0
rw20949,3,2
rw2095,4,1
rw20950,0,0
rw20951,0,2
rw20952,3,4
rw20953,0,1
rw20954,0,0
rw20955,0,1
rw20956,0,2
rw20957,1,2
rw20958,3,0
rw20959,2,0
rw2096,1,1
rw20960,3,2
rw20961,1,1
rw20962,2,0
rw20963,2,4
rw20964,1,0
rw20965,0,2
rw20966,9,5
rw20967,3,1
rw20968,0,2
rw20969,0,0
rw2097,0,0
rw20970,2,4
rw20972,1,1
rw20973,2,3
rw20974,0,1
rw20975,2,0
rw20976,1,0
rw20978,2,3
rw20979,0,0
rw2098,2,1
rw20980,2,1
rw20981,4,1
rw20982,3,2
rw20983,1,1
rw20984,1,0
rw20985,1,2
rw20986,1,2
rw20988,0,1
rw20989,2,3
rw2099,2,0
rw20990,1,1
rw20991,1,2
rw20992,0,0
rw20993,2,0
rw20994,3,0
rw20995,1,2
rw20996,2,2
rw20997,1,1
rw20998,2,2
rw20999,0,0
rw2100,2,1
rw21000,2,2
rw21001,1,1
rw21002,3,2
rw21003,1,1
rw21004,1,1
rw21005,3,1
rw21006,1,1
rw21007,1,0
rw21008,2,5
rw21009,0,0
rw2101,0,0
rw21010,5,4
rw21011,1,2
rw21012,2,4
rw21013,3,0
rw21014,0,1
rw21015,1,2
rw21016,1,3
rw21017,0,1
rw21018,3,0
rw21019,1,2
rw2102,2,1
rw21020,1,1
rw21021,0,2
rw21022,2,1
rw21023,0,1
rw21024,1,2
rw21025,0,4
rw21026,1,1
rw21027,0,1
rw21029,3,1
rw2103,1,0
rw21030,1,0
rw21031,1,0
rw21032,1,1
rw21033,0,1
rw21034,0,2
rw21035,1,0
rw21036,1,0
rw21037,0,0
rw21038,1,1
rw21039,0,2
rw2104,0,1
rw21040,1,0
rw21041,2,0
rw21042,2,0
rw21043,0,0
rw21044,1,1
rw21045,1,3
rw21046,1,1
rw21047,1,1
rw21049,2,1
rw21050,1,0
rw21051,3,0
rw21052,2,1
rw21053,3,1
rw21054,2,3
rw21055,5,2
rw21056,0,0
rw21057,0,1
rw21058,0,0
rw21059,0,0
rw2106,4,0
rw21060,1,1
rw21061,1,1
rw21062,1,1
rw21063,0,2
rw21064,1,0
rw21065,4,1
rw21066,2,1
rw21067,3,1
rw21068,3,1
rw21069,2,1
rw2107,3,1
rw21070,1,2
rw21071,0,5
rw21072,0,0
rw21073,0,0
rw21074,1,2
rw21075,1,0
rw21076,2,1
rw21077,2,1
rw21078,0,1
rw21079,0,2
rw2108,2,0
rw21080,1,1
rw21081,1,4
rw21082,0,6
rw21083,1,1
rw21084,0,2
rw21085,3,1
rw21086,0,2
rw21087,2,0
rw21088,2,4
rw21089,1,3
rw21090,4,2
rw21091,1,0
rw21092,0,2
rw21093,1,0
rw21094,2,0
rw21095,3,5
rw21096,1,2
rw21097,5,3
rw21098,1,1
rw21099,4,1
rw2110,0,1
rw21100,0,0
rw21101,1,2
rw21102,3,0
rw21103,2,0
rw21104,1,1
rw21105,2,0
rw21106,1,1
rw21107,0,1
rw21108,1,0
rw21109,0,0
rw2111,1,1
rw21110,1,1
rw21111,0,0
rw21112,0,1
rw21113,0,0
rw21114,1,1
rw21115,1,0
rw21116,0,0
rw21117,2,0
rw21118,0,0
rw21119,0,0
rw2112,1,0
rw21120,0,1
rw21121,2,3
rw21122,3,4
rw21123,1,1
rw21124,0,1
rw21125,1,1
rw21126,4,2
rw21127,0,0
rw21128,1,0
rw21129,2,3
rw2113,0,1
rw21130,3,2
rw21131,0,0
rw21132,1,2
rw21133,2,1
rw21134,0,0
rw21135,0,1
rw21136,4,0
rw21137,1,2
rw21138,1,5
rw21139,1,1
rw2114,1,1
rw21141,2,4
rw21142,0,1
rw21143,0,1
rw21144,2,1
rw21145,0,0
rw21146,2,1
rw21147,1,1
rw21148,0,1
rw21149,1,0
rw2115,0,0
rw21151,0,0
rw21152,0,1
rw21153,4,0
rw21154,0,0
rw21155,2,2
rw21156,2,3
rw21157,1,0
rw21158,2,1
rw21159,2,1
rw2116,2,0
rw21160,2,0
rw21161,1,2
rw21162,1,0
rw21163,1,2
rw21164,1,2
rw21165,1,2
rw21166,0,0
rw21167,2,2
rw21168,2,2
rw21169,0,0
rw2117,0,0
rw21170,0,0
rw21171,2,0
rw21172,2,0
rw21173,2,0
rw21174,1,0
rw21175,1,1
rw21176,1,0
rw21177,4,3
rw21178,1,2
rw21179,1,0
rw2118,0,1
rw21180,1,0
rw21181,2,1
rw21182,0,0
rw21183,2,0
rw21184,0,0
rw21186,1,0
rw21187,2,1
rw21188,1,1
rw21189,1,3
rw2119,0,0
rw21190,2,2
rw21191,0,1
rw21192,1,1
rw21193,4,1
rw21194,5,1
rw21195,0,0
rw21196,2,0
rw21197,1,2
rw21198,1,1
rw21199,3,1
rw2120,1,0
rw21200,5,3
rw21201,0,1
rw21202,1,3
rw21204,0,1
rw21205,0,1
rw21206,0,4
rw21207,3,1
rw21208,1,1
rw21209,0,2
rw2121,4,0
rw21210,1,3
rw21211,3,0
rw21212,3,1
rw21213,3,0
rw21214,0,1
rw21215,1,1
rw21216,0,0
rw21217,1,3
rw21218,0,4
rw21219,1,1
rw2122,1,3
rw21220,0,3
rw21221,1,0
rw21222,1,1
rw21223,1,2
rw21224,1,1
rw21225,1,0
rw21226,3,2
rw21227,0,5
rw21228,1,0
rw21229,0,0
rw2123,1,1
rw21230,1,2
rw21231,3,1
rw21232,1,1
rw21233,1,2
rw21234,2,3
rw21235,1,1
rw21236,1,3
rw21237,2,4
rw21238,2,1
rw21239,0,0
rw2124,1,0
rw21240,0,1
rw21241,1,1
rw21242,2,2
rw21243,3,3
rw21244,2,3
rw21245,0,0
rw21246,1,3
rw21247,0,2
rw21248,5,2
rw21249,4,1
rw2125,0,1
rw21250,2,3
rw21251,1,0
rw21252,1,0
rw21253,1,0
rw21254,2,0
rw21255,1,1
rw21256,3,2
rw21257,2,1
rw21258,2,0
rw21259,1,0
rw2126,1,2
rw21260,0,0
rw21261,6,7
rw21262,0,3
rw21263,0,0
rw21264,1,1
rw21265,0,0
rw21266,0,0
rw21267,2,3
rw21268,0,0
rw21269,1,1
rw2127,0,0
rw21270,1,0
rw21271,4,0
rw21272,4,1
rw21273,0,1
rw21274,2,1
rw21275,1,1
rw21276,0,0
rw21277,0,1
rw21278,0,0
rw21279,0,1
rw2128,1,0
rw21280,3,2
rw21281,0,0
rw21282,3,1
rw21283,1,0
rw21284,0,0
rw21285,0,2
rw21286,1,0
rw21288,1,2
rw21289,2,3
rw2129,0,0
rw21290,0,0
rw21291,1,1
rw21292,1,2
rw21293,3,1
rw21294,2,0
rw21295,1,2
rw21296,1,3
rw21297,3,3
rw21298,0,0
rw21299,2,0
rw2130,2,1
rw21300,1,0
rw21301,2,0
rw21302,2,6
rw21303,0,3
rw21304,0,0
rw21305,1,1
rw21306,1,0
rw21307,3,2
rw21308,1,2
rw21309,1,0
rw2131,2,2
rw21310,1,0
rw21311,3,0
rw21312,2,2
rw21313,2,1
rw21314,0,0
rw21315,2,4
rw21316,1,2
rw21317,2,0
rw21319,2,6
rw2132,1,2
rw21320,3,1
rw21321,1,0
rw21322,4,3
rw21323,3,0
rw21324,2,1
rw21325,0,3
rw21326,0,2
rw21327,2,4
rw21328,1,2
rw2133,2,1
rw21330,3,1
rw21332,0,2
rw21333,0,2
rw21334,1,0
rw21335,0,0
rw21336,2,0
rw21337,0,0
rw21338,2,0
rw21339,1,1
rw2134,0,0
rw21340,1,1
rw21341,1,2
rw21342,2,0
rw21343,1,1
rw21344,2,3
rw21345,1,3
rw21346,2,1
rw21347,3,1
rw21348,1,0
rw21349,2,0
rw21350,0,0
rw21351,0,0
rw21352,0,2
rw21353,2,4
rw21354,0,3
rw21355,2,1
rw21356,0,1
rw21357,3,0
rw21358,1,3
rw21359,1,1
rw2136,1,0
rw21360,1,0
rw21361,2,2
rw21362,2,4
rw21363,1,0
rw21364,2,0
rw21365,0,1
rw21366,0,0
rw21367,2,3
rw21369,1,1
rw2137,0,0
rw21370,0,0
rw21371,0,0
rw21372,2,0
rw21373,5,0
rw21374,1,2
rw21375,0,0
rw21376,0,2
rw21377,2,5
rw21378,3,2
rw21379,1,1
rw2138,0,0
rw21380,0,0
rw21381,4,1
rw21382,3,0
rw21383,0,0
rw21384,1,0
rw21385,1,4
rw21386,1,0
rw21387,1,1
rw21388,1,1
rw2139,2,0
rw21390,2,1
rw21391,1,1
rw21392,1,0
rw21393,2,2
rw21394,0,0
rw21395,2,0
rw21396,0,2
rw21397,2,2
rw21399,1,1
rw2140,0,1
rw21400,0,0
rw21401,1,5
rw21402,2,3
rw21403,0,1
rw21404,0,0
rw21405,0,1
rw21406,2,1
rw21407,4,2
rw21408,1,0
rw21409,4,1
rw2141,0,4
rw21410,0,0
rw21411,1,0
rw21412,1,1
rw21413,0,1
rw21414,0,0
rw21415,2,0
rw21416,1,0
rw21417,0,0
rw21418,4,0
rw21419,3,1
rw2142,3,0
rw21420,1,0
rw21421,1,1
rw21422,2,1
rw21423,0,1
rw21424,1,1
rw21425,0,0
rw21426,0,3
rw21427,1,0
rw21428,1,0
rw21429,0,1
rw2143,1,0
rw21431,1,0
rw21432,1,2
rw21433,0,0
rw21434,2,0
rw21435,1,2
rw21436,0,0
rw21437,0,1
rw21438,1,4
rw21439,2,1
rw2144,1,1
rw21440,2,0
rw21441,1,1
rw21442,0,1
rw21443,2,1
rw21444,2,1
rw21445,3,1
rw21446,1,0
rw21447,0,1
rw21448,1,1
rw21449,0,1
rw2145,1,1
rw21450,4,1
rw21451,1,3
rw21452,2,1
rw21453,2,1
rw21454,3,2
rw21455,0,0
rw21456,4,1
rw21457,0,1
rw21458,4,3
rw21459,1,0
rw2146,0,1
rw21460,2,1
rw21461,1,0
rw21462,2,1
rw21463,0,1
rw21464,0,1
rw21465,1,0
rw21466,0,3
rw21467,2,1
rw21469,0,3
rw2147,0,4
rw21470,1,1
rw21471,1,1
rw21472,2,0
rw21473,2,0
rw21474,1,3
rw21475,0,0
rw21476,1,0
rw21477,1,3
rw21478,3,0
rw21479,1,2
rw2148,0,2
rw21480,0,0
rw21481,1,1
rw21482,1,0
rw21483,0,0
rw21484,2,3
rw21485,1,2
rw21486,1,2
rw21487,0,0
rw21488,4,1
rw21489,2,0
rw2149,1,0
rw21490,1,0
rw21491,2,1
rw21492,2,0
rw21493,2,0
rw21494,6,2
rw21495,2,1
rw21496,3,2
rw21497,1,2
rw21498,1,1
rw2150,0,1
rw21500,2,2
rw21501,3,1
rw21502,1,1
rw21503,3,1
rw21504,1,2
rw21506,0,0
rw21507,2,0
rw21508,1,0
rw21509,1,1
rw21510,1,1
rw21511,2,2
rw21512,1,0
rw21513,2,1
rw21514,1,2
rw21515,0,2
rw21516,0,0
rw21517,1,4
rw21518,1,1
rw21519,1,0
rw2152,3,0
rw21520,0,0
rw21521,1,1
rw21522,1,1
rw21523,1,0
rw21524,1,0
rw21525,3,1
rw21527,1,0
rw21528,1,1
rw21529,1,5
rw2153,0,0
rw21530,1,0
rw21531,0,3
rw21533,1,0
rw21534,3,0
rw21535,0,1
rw21536,1,2
rw21537,0,0
rw21538,0,1
rw2154,3,0
rw21540,1,0
rw21541,1,2
rw21542,0,2
rw21543,0,1
rw21544,1,0
rw21545,1,0
rw21546,3,0
rw21547,1,3
rw21548,1,2
rw21549,1,3
rw2155,1,1
rw21550,0,2
rw21551,1,0
rw21552,4,1
rw21553,0,2
rw21554,1,0
rw21555,1,1
rw21556,1,2
rw21557,2,0
rw21558,0,0
rw21559,0,1
rw21560,0,0
rw21561,1,0
rw21562,0,0
rw21563,3,3
rw21564,3,4
rw21565,1,1
rw21566,1,0
rw21567,1,0
rw21568,1,3
rw21569,1,3
rw2157,0,2
rw21570,2,0
rw21571,0,0
rw21573,2,4
rw21574,0,3
rw21575,0,0
rw21576,0,0
rw21577,1,0
rw21579,0,2
rw2158,2,0
rw21580,1,1
rw21581,3,0
rw21582,1,1
rw21583,0,1
rw21584,1,1
rw21585,1,0
rw21586,0,0
rw21587,2,3
rw21588,1,2
rw21589,1,1
rw2159,1,1
rw21590,0,0
rw21591,1,1
rw21592,1,1
rw21593,1,1
rw21594,0,0
rw21595,1,0
rw21596,1,1
rw21597,0,1
rw21598,0,2
rw21599,1,1
rw2160,1,2
rw21600,0,0
rw21601,0,2
rw21602,2,2
rw21603,1,1
rw21604,3,1
rw21605,2,0
rw21606,1,1
rw21607,2,0
rw21608,1,0
rw21609,1,0
rw2161,0,1
rw21610,1,2
rw21611,3,0
rw21612,1,0
rw21613,1,0
rw21614,4,0
rw21615,1,4
rw21616,0,1
rw21617,2,1
rw21618,0,0
rw21619,0,0
rw2162,1,1
rw21620,2,0
rw21621,1,3
rw21622,1,1
rw21624,1,5
rw21625,2,2
rw21627,0,0
rw21628,1,2
rw21629,1,0
rw2163,0,2
rw21630,3,0
rw21631,3,1
rw21632,1,1
rw21633,2,0
rw21634,0,0
rw21635,2,1
rw21636,0,0
rw21637,1,1
rw21638,1,1
rw21639,0,1
rw2164,1,0
rw21640,1,0
rw21641,0,0
rw21642,0,0
rw21643,1,0
rw21644,0,2
rw21645,2,1
rw21647,3,1
rw21648,1,0
rw21649,1,1
rw2165,0,1
rw21650,2,3
rw21651,0,1
rw21652,3,5
rw21653,0,1
rw21654,0,2
rw21655,1,0
rw21656,1,1
rw21657,1,1
rw21658,0,0
rw21659,4,2
rw2166,2,3
rw21660,1,2
rw21661,0,0
rw21662,0,0
rw21663,0,0
rw21664,1,0
rw21665,2,1
rw21666,1,1
rw21667,1,2
rw21668,2,0
rw21669,0,0
rw2167,0,0
rw21670,1,0
rw21671,2,0
rw21672,0,1
rw21673,1,0
rw21674,2,2
rw21675,2,0
rw21676,2,0
rw21677,0,0
rw21678,2,2
rw21679,0,1
rw2168,2,0
rw21680,0,1
rw21681,2,0
rw21682,2,1
rw21683,1,2
rw21684,3,1
rw21686,1,2
rw21687,1,0
rw21688,0,1
rw21689,1,5
rw2169,0,3
rw21690,1,1
rw21691,1,0
rw21692,1,1
rw21694,1,0
rw21695,0,0
rw21696,0,1
rw21697,0,0
rw21698,0,2
rw21699,0,0
rw2170,1,1
rw21700,1,1
rw21701,0,0
rw21702,0,0
rw21703,1,2
rw21704,0,0
rw21705,0,0
rw21706,1,2
rw21707,1,0
rw21708,2,0
rw21709,0,0
rw2171,1,1
rw21710,4,0
rw21711,0,1
rw21712,0,0
rw21713,0,1
rw21714,0,0
rw21715,1,2
rw21716,0,0
rw21717,1,0
rw21718,2,2
rw21719,0,0
rw2172,2,1
rw21720,2,1
rw21721,0,1
rw21722,0,1
rw21723,0,3
rw21724,1,2
rw21725,0,1
rw21726,1,4
rw21727,0,2
rw21728,0,1
rw21729,3,0
rw21730,1,2
rw21731,2,1
rw21732,1,4
rw21733,2,0
rw21734,0,0
rw21735,1,1
rw21736,1,1
rw21737,0,0
rw21738,1,2
rw21739,0,1
rw21740,1,0
rw21741,3,1
rw21742,0,0
rw21743,2,1
rw21744,0,2
rw21745,2,2
rw21746,1,1
rw21747,3,1
rw21748,1,1
rw21749,3,0
rw2175,1,1
rw21750,2,1
rw21751,1,0
rw21752,0,0
rw21753,0,1
rw21754,1,2
rw21755,3,1
rw21756,1,3
rw21757,4,1
rw21758,2,1
rw21759,1,0
rw2176,1,0
rw21760,1,0
rw21761,0,0
rw21762,2,0
rw21763,1,2
rw21764,1,4
rw21765,1,0
rw21766,1,1
rw21767,0,1
rw21768,1,2
rw21769,0,0
rw2177,1,1
rw21770,0,0
rw21771,0,0
rw21772,0,0
rw21773,1,1
rw21774,0,0
rw21775,0,0
rw21776,1,0
rw21778,0,0
rw2178,2,0
rw21780,0,0
rw21781,0,0
rw21782,2,0
rw21783,0,2
rw21784,3,0
rw21786,0,0
rw21787,2,2
rw21788,1,1
rw21789,0,1
rw2179,1,2
rw21790,3,0
rw21791,2,0
rw21792,1,1
rw21793,1,1
rw21794,0,1
rw21795,2,1
rw21796,1,2
rw21797,2,2
rw21798,3,2
rw21799,1,0
rw2180,4,2
rw21800,2,1
rw21801,0,0
rw21802,0,0
rw21803,1,0
rw21804,1,1
rw21805,0,0
rw21806,0,1
rw21807,3,0
rw21808,1,4
rw21809,1,0
rw2181,4,0
rw21810,0,1
rw21811,0,0
rw21812,0,0
rw21813,2,1
rw21815,1,3
rw21816,0,1
rw21817,0,1
rw21818,0,1
rw21819,2,0
rw2182,1,1
rw21820,3,1
rw21821,4,0
rw21822,0,0
rw21823,0,0
rw21824,2,1
rw21825,1,0
rw21826,0,0
rw21827,4,0
rw21828,1,3
rw21829,1,0
rw2183,2,1
rw21830,1,0
rw21831,0,0
rw21832,2,1
rw21833,1,1
rw21834,0,0
rw21835,1,0
rw21836,0,0
rw21837,0,1
rw21838,0,1
rw21839,2,1
rw2184,1,2
rw21840,3,2
rw21841,2,3
rw21842,0,0
rw21843,2,4
rw21844,3,0
rw21845,1,0
rw21846,1,2
rw21847,0,1
rw21848,2,1
rw21849,0,0
rw2185,3,2
rw21850,1,0
rw21851,1,0
rw21852,2,1
rw21853,0,0
rw21854,1,1
rw21855,0,3
rw21857,2,1
rw21858,3,4
rw21859,2,1
rw2186,4,1
rw21860,1,3
rw21861,2,0
rw21862,1,0
rw21863,1,0
rw21864,0,0
rw21865,1,3
rw21866,2,1
rw21867,0,1
rw21868,1,2
rw21869,0,0
rw2187,2,1
rw21870,2,1
rw21871,1,0
rw21872,1,0
rw21873,0,2
rw21874,1,1
rw21875,3,1
rw21876,0,0
rw21877,1,2
rw21878,1,0
rw21879,0,1
rw2188,1,0
rw21880,0,0
rw21881,1,0
rw21882,2,1
rw21883,0,1
rw21884,1,5
rw21885,1,0
rw21886,1,0
rw21887,2,0
rw21888,0,1
rw21889,0,2
rw2189,1,0
rw21890,2,1
rw21891,3,2
rw21892,1,1
rw21893,2,2
rw21894,3,0
rw21895,0,0
rw21896,0,1
rw21897,2,0
rw21898,0,2
rw21899,0,1
rw2190,1,3
rw21900,0,0
rw21901,1,1
rw21902,0,0
rw21903,0,2
rw21904,0,0
rw21905,1,3
rw21906,0,0
rw21907,0,4
rw21908,1,0
rw21909,1,1
rw2191,3,0
rw21910,0,5
rw21911,0,0
rw21912,1,0
rw21914,2,1
rw21915,0,2
rw21916,1,0
rw21917,1,1
rw21918,0,1
rw21919,4,1
rw2192,0,2
rw21920,2,0
rw21921,0,1
rw21922,2,1
rw21923,0,1
rw21924,2,2
rw21925,0,1
rw21926,0,0
rw21927,1,0
rw21928,3,1
rw21929,0,0
rw2193,2,0
rw21930,1,1
rw21931,1,2
rw21932,3,0
rw21933,1,0
rw21934,2,1
rw21935,0,1
rw21936,0,1
rw21937,1,0
rw21938,1,2
rw21939,2,1
rw2194,0,0
rw21940,2,1
rw21941,0,1
rw21942,4,0
rw21943,0,0
rw21944,3,1
rw21945,0,0
rw21946,2,1
rw21947,1,1
rw21948,0,0
rw21949,0,0
rw2195,0,0
rw21950,2,1
rw21951,1,0
rw21952,2,0
rw21953,2,1
rw21954,0,1
rw21955,1,1
rw21956,5,1
rw21957,0,3
rw21958,1,0
rw21959,0,0
rw2196,1,2
rw21960,0,0
rw21961,0,2
rw21962,1,3
rw21963,2,0
rw21964,1,0
rw21965,2,1
rw21966,2,0
rw21967,0,0
rw21968,1,1
rw21969,1,1
rw2197,2,1
rw21970,0,1
rw21971,1,1
rw21972,2,2
rw21973,0,0
rw21974,0,2
rw21975,3,2
rw21976,0,2
rw21977,0,0
rw21978,2,1
rw21979,1,1
rw2198,0,1
rw21980,1,3
rw21981,0,1
rw21982,0,0
rw21984,1,1
rw21985,4,2
rw21986,1,0
rw21987,0,0
rw21988,1,0
rw21989,1,0
rw2199,1,0
rw21990,0,1
rw21991,0,1
rw21993,1,1
rw21994,2,0
rw21995,2,0
rw21996,1,1
rw21997,1,2
rw21998,2,1
rw21999,1,0
rw2200,1,1
rw22000,0,1
rw22001,0,2
rw22002,3,0
rw22003,0,2
rw22004,0,1
rw22005,0,1
rw22006,0,0
rw22007,1,0
rw22008,1,2
rw22009,1,0
rw2201,3,2
rw22010,2,0
rw22011,4,1
rw22012,0,1
rw22013,0,0
rw22014,0,0
rw22015,0,0
rw22016,0,0
rw22017,0,1
rw22018,0,1
rw22019,0,2
rw2202,1,1
rw22020,1,0
rw22021,1,0
rw22022,3,2
rw22023,1,1
rw22024,2,0
rw22025,1,1
rw22026,0,1
rw22027,0,1
rw22028,1,1
rw22029,1,2
rw2203,0,1
rw22030,1,0
rw22031,5,1
rw22032,1,0
rw22033,0,1
rw22034,0,0
rw22035,2,0
rw22037,0,0
rw22038,3,1
rw22039,1,2
rw2204,1,0
rw22040,0,0
rw22041,1,2
rw22042,3,1
rw22043,2,1
rw22045,2,1
rw22046,0,0
rw22047,3,2
rw22048,0,1
rw22049,0,0
rw22050,0,0
rw22051,1,2
rw22052,1,1
rw22053,2,0
rw22054,2,2
rw22055,1,3
rw22056,0,0
rw22057,3,1
rw22058,0,0
rw22059,1,1
rw2206,3,2
rw22060,1,0
rw22061,1,3
rw22062,1,0
rw22063,0,1
rw22064,2,1
rw22066,1,0
rw22067,0,2
rw22068,1,0
rw22069,1,0
rw2207,1,1
rw22070,1,1
rw22071,0,0
rw22072,0,1
rw22073,0,0
rw22074,3,1
rw22075,0,1
rw22076,1,1
rw22077,2,1
rw22078,1,0
rw22079,0,0
rw2208,1,0
rw22080,0,1
rw22081,2,1
rw22082,0,0
rw22083,2,1
rw22084,1,1
rw22085,0,0
rw22087,2,1
rw22088,2,1
rw22089,1,1
rw2209,1,0
rw22090,0,1
rw22091,0,1
rw22092,3,0
rw22093,0,0
rw22094,1,1
rw22095,1,0
rw22096,0,2
rw22097,0,2
rw22098,2,0
rw22099,1,0
rw2210,0,0
rw22100,1,1
rw22101,2,0
rw22102,0,0
rw22103,0,0
rw22104,3,2
rw22105,1,2
rw22106,1,1
rw22107,1,0
rw22108,2,2
rw22109,3,0
rw2211,0,0
rw22110,2,1
rw22111,1,1
rw22112,2,0
rw22113,0,0
rw22114,1,0
rw22115,3,1
rw22116,1,2
rw22117,2,1
rw22118,0,0
rw22119,1,0
rw2212,0,1
rw22120,1,0
rw22121,2,2
rw22122,2,0
rw22123,4,1
rw22124,1,1
rw22125,2,1
rw22126,2,0
rw22127,1,1
rw22128,1,0
rw22129,1,3
rw2213,0,0
rw22130,1,0
rw22131,1,1
rw22132,2,0
rw22133,1,0
rw22134,3,3
rw22135,1,0
rw22136,1,2
rw22137,2,0
rw22138,0,1
rw22139,0,0
rw2214,1,1
rw22140,1,1
rw22141,1,1
rw22142,2,2
rw22143,1,2
rw22144,0,1
rw22145,0,0
rw22146,1,0
rw22147,1,0
rw22148,0,0
rw22149,1,0
rw2215,0,0
rw22150,0,1
rw22151,0,3
rw22152,0,1
rw22153,2,2
rw22154,0,0
rw22155,2,1
rw22156,0,0
rw22157,0,1
rw22158,1,0
rw22159,1,0
rw2216,0,3
rw22160,0,0
rw22161,4,1
rw22162,2,0
rw22163,1,2
rw22164,0,0
rw22165,0,1
rw22166,0,0
rw22167,0,2
rw22168,1,1
rw22169,0,0
rw2217,0,0
rw22170,1,0
rw22171,1,0
rw22172,2,2
rw22173,2,0
rw22174,3,1
rw22175,0,1
rw22176,1,0
rw22177,2,1
rw22178,2,1
rw22179,0,1
rw2218,1,0
rw22180,2,3
rw22181,0,0
rw22182,0,0
rw22183,1,0
rw22184,2,0
rw22185,0,0
rw22186,2,1
rw22187,0,2
rw22188,1,0
rw22189,0,1
rw2219,2,1
rw22190,1,3
rw22191,1,1
rw22192,1,0
rw22193,1,3
rw22194,0,0
rw22195,1,4
rw22196,3,2
rw22197,1,1
rw22198,1,2
rw22199,0,0
rw2220,0,1
rw22200,2,0
rw22201,0,0
rw22202,0,0
rw22203,1,1
rw22204,2,1
rw22205,3,1
rw22206,1,1
rw22207,1,0
rw22208,1,0
rw22209,3,0
rw2221,2,1
rw22210,1,0
rw22211,1,0
rw22212,0,1
rw22213,0,2
rw22214,3,0
rw22215,0,0
rw22216,1,2
rw22217,0,0
